_id,address.houseNumber,address.street,areas,coords.lat,coords.lng,floor,hasBalcony,hasElevator,hasGarden,isBroker,isRenovated,numOfRooms,parking,rentPrice,squareMeters
5a818b32124f0e001418eb87,12.0,קדושי השואה,"[""עבר הירקון מערב"",""אזורי חן, גימל החדשה, צוקי אביב"",""רמת אביב ג׳"",""תל אביב יפו"",""מרכז הארץ""]",32.1256367,34.7925073,3.0,True,YES,False,False,MAYBE,4.5,1.0,11000.0,145.0
5a7ab0574a8d9800145cf25f,,אופנהיימר,"[""עבר הירקון מערב"",""נוה אביבים"",""נווה אביבים"",""רמת אביב"",""תל אביב יפו"",""מרכז הארץ""]",32.1196741,34.800141,1.0,False,YES,False,True,YES,5.0,1.0,9800.0,130.0
5a9550fe0214230014b3f430,,,"[""אזורי חן, גימל החדשה, צוקי אביב"",""תל אביב יפו"",""מרכז הארץ""]",,,2.0,True,YES,False,True,YES,5.0,1.0,11000.0,130.0
5a9e91818dd73373e865e1a0,,,"[""דרום"",""פלורנטין"",""תל אביב יפו"",""מרכז הארץ""]",32.056442,34.772238,4.0,True,YES,False,True,MAYBE,2.5,0.0,5800.0,58.0
5aa115868dd73373e8d6fffc,,קורקידי,"[""יפו"",""נוה עופר, תל כביר"",""תל אביב יפו"",""מרכז הארץ""]",32.0404118,34.7667543,1.0,True,NO,False,True,NO,5.0,0.0,5000.0,110.0
5aa166b58dd73373e8e400f3,2.0,יוניצמן,"[""עבר הירקון מערב"",""גלילות, סי אנד סאן"",""תל אביב יפו"",""מרכז הארץ""]",32.1421977,34.7978618,11.0,True,YES,False,False,YES,3.0,1.0,8500.0,70.0
5aaa7c448dd73373e83d140d,,מיכאל נאמן,"[""עבר הירקון מערב"",""גלילות, סי אנד סאן"",""תל אביב יפו"",""מרכז הארץ""]",32.1377444,34.7937525,12.0,True,YES,False,True,YES,4.5,1.0,18000.0,230.0
5aaa5ab58dd73373e833e9f1,,אוסישקין,"[""צפון ישן"",""הצפון הישן - צפון"",""נמל תל אביב"",""תל אביב יפו"",""מרכז הארץ""]",32.095067,34.7800867,2.0,True,YES,False,True,YES,3.0,1.0,7500.0,65.0
5aaeb9308dd73373e8706f52,,סמטת בארי,"[""צפון חדש"",""הצפון החדש - דרום"",""כיכר המדינה"",""ארלוזורוב"",""ארלוזרוב"",""תל אביב יפו"",""מרכז הארץ""]",32.082765,34.790911,10.0,False,YES,False,True,YES,3.0,1.0,10500.0,110.0
5ab397c68dd73373e828f9c7,198.0,הירקון,"[""צפון ישן"",""הצפון הישן - צפון"",""ארלוזורוב"",""ארלוזרוב"",""בן גוריון"",""נמל תל אביב"",""צמוד לים - צפון"",""תל אביב יפו"",""מרכז הארץ""]",32.0882654,34.7716124,3.0,True,YES,False,False,NO,3.0,0.0,10000.0,86.0
5ab731908dd73373e8f525a8,6.0,הרצל רוזנבלום,"[""עבר הירקון מערב"",""גלילות, סי אנד סאן"",""תל אביב יפו"",""מרכז הארץ""]",32.1378788,34.791322,6.0,True,YES,False,True,YES,4.0,1.0,10000.0,14.0
5ab92ffb8dd73373e8fcee1b,,,"[""דרום"",""פלורנטין"",""תל אביב יפו"",""מרכז הארץ""]",32.056442,34.772238,4.0,True,YES,False,True,NO,2.5,0.0,,60.0
5ab9308e8dd73373e8fd6cd2,,,"[""דרום"",""פלורנטין"",""תל אביב יפו"",""מרכז הארץ""]",32.056442,34.772238,4.0,True,YES,False,True,NO,2.5,0.0,6000.0,60.0
5aca10248dd73373e8f853d7,,בילויה מעוז,"[""עבר הירקון מערב"",""כוכב הצפון"",""תל אביב יפו"",""מרכז הארץ""]",32.100554,34.787991,1.0,True,YES,False,True,YES,4.0,1.0,11000.0,106.0
5ac7d1c38dd73373e86b89fe,,עזרא הסופר,"[""לב העיר"",""כרם התימנים"",""צמוד לים - דרום‎"",""תל אביב יפו"",""מרכז הארץ""]",32.069991,34.764778,1.0,True,YES,False,True,NO,4.0,1.0,12000.0,100.0
5acbd1198dd73373e870a591,,שדרות ירושלים,"[""יפו"",""מכללת תל אביב יפו, דקר"",""תל אביב יפו"",""מרכז הארץ""]",32.0424146,34.7570601,4.0,True,YES,False,True,YES,4.0,1.0,7500.0,100.0
5acd9a9d8dd73373e8f6385e,130.0,שדרות ירושלים,"[""יפו"",""מכללת תל אביב יפו, דקר"",""תל אביב יפו"",""מרכז הארץ""]",32.0415852,34.7567896,0.0,False,NO,True,False,NO,8.0,1.0,15000.0,480.0
5accea1b8dd73373e8c62c46,10.0,יוסף פעמוני,"[""צפון חדש"",""בבלי"",""סמוך לפארק"",""תל אביב יפו"",""מרכז הארץ""]",32.0937619,34.7974655,3.0,True,YES,True,False,NO,5.0,1.0,13000.0,180.0
5accdf9e8dd73373e8c32063,,יוכבד בת מרים,"[""עבר הירקון מזרח"",""תל ברוך צפון"",""תל אביב יפו"",""מרכז הארץ""]",32.122226,34.8213997,6.0,True,YES,False,True,MAYBE,3.0,1.0,6850.0,90.0
5acf385d8dd73373e8a01f2d,,קהילת יאסי,"[""עבר הירקון מזרח"",""הדר יוסף"",""תל אביב יפו"",""מרכז הארץ""]",32.1100711,34.8242526,3.0,True,NO,True,True,NO,7.0,1.0,16000.0,300.0
5ad1b2a98dd73373e861be06,2.0,דרך משה דיין,"[""מזרח"",""כפיר, נוה כפיר"",""נווה עופר"",""מזרח לאיילון"",""תל אביב יפו"",""מרכז הארץ""]",32.0471873,34.79915580000001,18.0,True,YES,False,True,NO,4.0,1.0,8500.0,150.0
5ad484208dd73373e8dcdd9d,12.0,מויאל,"[""עבר הירקון מזרח"",""גני צהלה, רמות צהלה"",""רמות צהלה"",""תל אביב יפו"",""מרכז הארץ""]",32.1216215,34.8280117,1.0,True,NO,False,False,NO,5.0,0.0,9800.0,145.0
5acf7cfb8dd73373e8a6030f,,בילויה מעוז,"[""עבר הירקון מערב"",""כוכב הצפון"",""תל אביב יפו"",""מרכז הארץ""]",32.100554,34.787991,1.0,True,YES,False,True,YES,4.0,1.0,11000.0,100.0
5acf06738dd73373e89233ee,,יהודה עמיחי,"[""עבר הירקון מערב"",""תכנית ל, למד"",""תל אביב יפו"",""מרכז הארץ""]",32.109636,34.786811,3.0,True,YES,False,True,MAYBE,4.0,1.0,7500.0,100.0
5ad4caad8dd73373e807ca39,,פרופ' יובל נאמן,"[""עבר הירקון מערב"",""תכנית ל, למד"",""תל אביב יפו"",""מרכז הארץ""]",32.1111988,34.7875613,2.0,True,YES,False,True,YES,5.0,1.0,9000.0,117.0
5adc8b4e8dd73373e868ff94,,שדרות לוי אשכול,"[""עבר הירקון מערב"",""תכנית ל, למד"",""רמת אביב"",""תל אביב יפו"",""מרכז הארץ""]",32.1112751,34.78940800000001,5.0,True,YES,False,True,NO,5.0,1.0,8000.0,124.0
5ae094598dd73373e8d32e42,,יוסף פעמוני,"[""צפון חדש"",""בבלי"",""סמוך לפארק"",""תל אביב יפו"",""מרכז הארץ""]",32.0935174,34.7977193,10.0,True,YES,False,True,NO,3.5,1.0,10000.0,120.0
5adef7158dd73373e8db0762,153.0,שדרות ירושלים,"[""יפו"",""מכללת תל אביב יפו, דקר"",""תל אביב יפו"",""מרכז הארץ""]",32.04069,34.7566273,2.0,True,NO,False,False,MAYBE,3.0,0.0,4000.0,70.0
5ae1a0f38dd73373e87ea314,,דרך מנחם בגין,"[""מרכז עסקים"",""מונטיפיורי"",""שרונה"",""עזריאלי"",""תל אביב יפו"",""מרכז הארץ""]",32.0696612,34.7876824,20.0,True,YES,False,True,MAYBE,3.0,1.0,8000.0,66.0
5aeb359d8dd73373e871cf42,,אופנהיימר,"[""עבר הירקון מערב"",""נוה אביבים"",""נווה אביבים"",""תל אביב יפו"",""מרכז הארץ""]",32.1196741,34.800141,1.0,False,YES,False,True,NO,5.0,1.0,9800.0,133.0
5aebf8ac8dd73373e8f3c3b4,19.0,פייבל,"[""צפון חדש"",""הצפון החדש - כיכר המדינה"",""כיכר המדינה"",""נמיר עד אבן גבירול"",""ארלוזרוב"",""תל אביב יפו"",""מרכז הארץ""]",32.0850958,34.7930736,4.0,False,NO,False,False,NO,2.5,0.0,6400.0,72.0
5aec65e78dd73373e8425b6e,,ברנר,"[""לב העיר"",""רוטשילד דרום"",""בלוק מלצט‎"",""רוטשילד"",""תל אביב יפו"",""מרכז הארץ""]",32.069067,34.77152,4.0,True,YES,False,True,NO,4.0,1.0,11000.0,100.0
5af162d48dd73373e8ee5e8f,,יחזקאל שטרייכמן,"[""עבר הירקון מערב"",""רמת אביב החדשה"",""תל אביב יפו"",""מרכז הארץ""]",32.114089,34.787662,7.0,True,YES,False,True,NO,5.0,1.0,9200.0,144.0
5af07c968dd73373e84a434e,,,"[""רמת אביב ג"",""תל אביב יפו"",""מרכז הארץ""]",,,3.0,True,YES,False,True,YES,5.5,1.0,10700.0,160.0
5af12d618dd73373e8cc2ba7,66.0,פנקס,"[""צפון חדש"",""הצפון החדש - כיכר המדינה"",""בבלי"",""נמיר עד אבן גבירול"",""כיכר המדינה"",""תל אביב יפו"",""מרכז הארץ""]",32.091009,34.7939721,7.0,True,YES,False,False,NO,2.5,1.0,11500.0,112.0
5af2ccb48dd73373e8e7bbf3,,,"[""נוה צדק"",""תל אביב יפו"",""מרכז הארץ""]",,,7.0,True,YES,False,True,NO,3.0,1.0,26000.0,125.0
5af41a528dd73373e8b3e88b,28.0,מאיר יערי,"[""עבר הירקון מערב"",""כוכב הצפון"",""תל אביב יפו"",""מרכז הארץ""]",32.0999523,34.7889603,2.0,True,YES,False,False,YES,4.0,1.0,8000.0,128.0
5af314e18dd73373e8179050,,קהילת ריגה,"[""עבר הירקון מזרח"",""נאות אפקה א"",""נאות אפקה א‎"",""תל אביב יפו"",""מרכז הארץ""]",32.1143368,34.8211766,3.0,False,NO,False,True,MAYBE,3.0,0.0,4200.0,65.0
5af6d99b8dd73373e81bac29,,,"[""הצפון הישן - צפון"",""תל אביב יפו"",""מרכז הארץ""]",,,4.0,True,YES,False,True,MAYBE,4.0,1.0,13500.0,106.0
5af7d4cc8dd73373e8f24010,,מטמון כהן,"[""צפון חדש"",""הצפון החדש - כיכר המדינה"",""כיכר המדינה"",""נמיר עד אבן גבירול"",""ארלוזרוב"",""תל אביב יפו"",""מרכז הארץ""]",32.0865729,34.7867264,1.0,True,NO,False,True,MAYBE,3.0,0.0,8500.0,85.0
5af82dbc8dd73373e8751260,,,"[""לב תל אביב, לב העיר צפון"",""תל אביב יפו"",""מרכז הארץ""]",,,4.0,True,YES,False,True,NO,4.0,1.0,13000.0,108.0
5af9e52b8dd73373e85fe6bc,,,"[""תל ברוך צפון"",""תל אביב יפו"",""מרכז הארץ""]",,,3.0,True,YES,False,True,NO,4.0,1.0,7600.0,110.0
5af162ea8dd73373e8ee676e,,רחל,"[""צפון ישן"",""הצפון הישן - צפון"",""ארלוזורוב"",""בן גוריון"",""תל אביב יפו"",""מרכז הארץ""]",32.0855598,34.7766103,6.0,False,NO,False,True,NO,3.0,1.0,8200.0,100.0
5af2b9b28dd73373e8da252d,7.0,בית אל,"[""עבר הירקון מזרח"",""נווה שרת"",""תל אביב יפו"",""מרכז הארץ""]",32.1184292,34.8388965,4.0,False,NO,False,False,NO,2.5,0.0,3500.0,49.0
5af507a18dd73373e838b9e3,,טשרניחובסקי,"[""לב העיר"",""פינסקר גן מאיר"",""בלוק גן מאיר"",""תל אביב יפו"",""מרכז הארץ""]",32.0734919,34.7722675,2.0,True,YES,False,True,NO,2.0,1.0,7000.0,60.0
5af6dcfa8dd73373e81fd489,,,"[""הגוש הגדול, רמת אביב החדשה, נופי ים"",""תל אביב יפו"",""מרכז הארץ""]",,,2.0,True,YES,False,True,NO,3.5,1.0,7000.0,100.0
5af739428dd73373e8967078,,,"[""הגוש הגדול, רמת אביב החדשה, נופי ים"",""תל אביב יפו"",""מרכז הארץ""]",,,5.0,True,YES,False,True,NO,5.0,1.0,13000.0,
5af7ea478dd73373e812eeff,14.0,ברוריה,"[""מזרח"",""נחלת יצחק"",""מזרח לאיילון"",""עזריאלי"",""תל אביב יפו"",""מרכז הארץ""]",32.0778585,34.798366,2.0,False,YES,False,False,NO,4.0,1.0,6000.0,96.0
5afae0a38dd73373e85a165f,13.0,בבלי,"[""צפון חדש"",""בבלי"",""סמוך לפארק"",""תל אביב יפו"",""מרכז הארץ""]",32.0938001,34.7985645,8.0,False,YES,False,False,NO,3.0,0.0,6950.0,80.0
5af9d26c8dd73373e8468292,4.0,הלוחמים,"[""יפו"",""נוה עופר, תל כביר"",""תל אביב יפו"",""מרכז הארץ""]",32.0360635,34.7663046,0.0,True,NO,True,False,MAYBE,2.5,1.0,3650.0,50.0
5af955328dd73373e89a5850,1.0,סמולנסקין,"[""צפון ישן"",""הצפון הישן - דרום"",""בן יהודה"",""בן גוריון"",""תל אביב יפו"",""מרכז הארץ""]",32.0815922,34.7710993,4.0,True,NO,False,False,MAYBE,2.0,0.0,5500.0,49.0
5afbfafd8dd73373e8550c08,,עמיחי פאגלין,"[""עבר הירקון מערב"",""אזורי חן, גימל החדשה, צוקי אביב"",""תל אביב יפו"",""מרכז הארץ"",""רמת אביב ג""]",32.1249443,34.7932467,10.0,True,YES,False,True,NO,6.0,1.0,13000.0,270.0
5afc07cd8dd73373e865987a,258.0,הירקון,"[""צפון ישן"",""הצפון הישן - צפון"",""נמל תל אביב"",""צמוד לים - צפון"",""תל אביב יפו"",""מרכז הארץ""]",32.09336,34.7737385,1.0,False,NO,False,False,YES,3.0,0.0,7000.0,80.0
5afaff078dd73373e88175d2,,הכרם,"[""צפון ישן"",""הצפון הישן - דרום"",""בן יהודה"",""בן גוריון"",""צמוד לים - צפון"",""תל אביב יפו"",""מרכז הארץ""]",32.0832325,34.770295,1.0,False,YES,False,True,YES,3.0,0.0,13000.0,95.0
5afae3ea8dd73373e85e9ceb,,,"[""מזרח"",""יד אליהו"",""מזרח לאיילון"",""תל אביב יפו"",""מרכז הארץ""]",32.058551,34.791084,,False,NO,False,True,YES,1.5,0.0,2800.0,
5afad8208dd73373e84df36a,,מקווה ישראל,"[""לב העיר"",""לבונטין"",""רוטשילד"",""תל אביב יפו"",""מרכז הארץ""]",32.0626431,34.7758849,,False,MAYBE,False,True,YES,1.0,0.0,3600.0,32.0
5afadbe78dd73373e852211f,,טוסקניני,"[""צפון ישן"",""הצפון הישן - דרום"",""הבימה"",""לב העיר"",""תל אביב יפו"",""מרכז הארץ""]",32.073062,34.781212,,False,NO,True,True,YES,1.0,0.0,3000.0,20.0
5afacc048dd73373e83d2591,,ארלוזורוב,"[""צפון חדש"",""הצפון החדש - דרום"",""כיכר המדינה"",""נמיר עד אבן גבירול"",""ארלוזרוב"",""ארלוזורוב"",""תל אביב יפו"",""מרכז הארץ""]",32.0836156,34.78919140000001,0.5,False,NO,False,True,YES,3.0,1.0,8400.0,82.0
5afab5468dd73373e81a1cc1,,חברון,"[""לב העיר"",""דיזינגוף סנטר"",""בלוק גן מאיר"",""בן יהודה"",""תל אביב יפו"",""מרכז הארץ""]",32.07485168626791,34.76936026392809,3.0,False,YES,False,True,MAYBE,3.0,1.0,10000.0,100.0
5afaa3d48dd73373e8fd4485,,"ביל""ו","[""צפון ישן"",""הבימה"",""לב העיר"",""רוטשילד"",""תל אביב יפו"",""מרכז הארץ""]",32.0705529,34.7804874,1.0,False,NO,False,True,YES,3.0,0.0,7600.0,65.0
5afa9b7b8dd73373e8f0d33a,,"מזא""ה","[""לב העיר"",""בלוק מלצט‎"",""רוטשילד דרום"",""רוטשילד"",""תל אביב יפו"",""מרכז הארץ""]",32.0660792,34.7768556,3.0,True,YES,False,True,YES,2.0,1.0,6750.0,50.0
5afbc14f8dd73373e8099002,,אחד העם,"[""לב העיר"",""בלוק מלצט‎"",""רוטשילד דרום"",""רוטשילד"",""תל אביב יפו"",""מרכז הארץ""]",32.06564,34.77591,0.0,True,MAYBE,False,True,YES,3.0,1.0,9250.0,80.0
5afa725e8dd73373e8a9fb48,,בן יהודה,"[""צפון ישן"",""הצפון הישן - דרום"",""בן יהודה"",""בן גוריון"",""צמוד לים - צפון"",""תל אביב יפו"",""מרכז הארץ""]",32.084301,34.772136,6.0,True,YES,False,True,YES,3.0,0.0,8000.0,100.0
5a18221b6f1499db35c8d147,,,"[""צפון יפו, המושבה האמריקאית-גרמנית"",""תל אביב יפו"",""מרכז הארץ""]",,,2.0,True,YES,False,True,NO,3.0,1.0,6900.0,85.0
5a1822226f1499db35c8e1ff,,קרליבך,"[""מרכז עסקים"",""תל אביב יפו"",""מרכז הארץ""]",,,8.0,True,MAYBE,False,True,YES,4.0,,8000.0,119.0
5a1c3dc46f1499db35dedc2d,,קרליבך,"[""מרכז עסקים"",""תל אביב יפו"",""מרכז הארץ""]",,,13.0,True,MAYBE,False,True,YES,5.0,,9500.0,144.0
5a5db95e8dd73373e8196630,,,"[""תל ברוך צפון"",""עבר הירקון מזרח"",""תל אביב יפו"",""מרכז הארץ""]",,,2.0,True,YES,False,True,YES,3.5,1.0,6500.0,90.0
5a66ccd98dd73373e8fdf440,,מנדלשטם,"[""צפון ישן"",""הצפון הישן - צפון"",""באזל"",""תל אביב יפו"",""מרכז הארץ""]",32.091484,34.77679,3.0,True,NO,False,True,MAYBE,3.0,0.0,12000.0,112.0
5a71e7043cc5a30014dddae0,,תוצרת הארץ,"[""מזרח"",""נחלת יצחק"",""עזריאלי"",""תל אביב יפו"",""מרכז הארץ""]",32.073154,34.796768,20.0,True,YES,False,True,MAYBE,4.0,1.0,8350.0,100.0
5a76395a8339cb00149c049a,0.0,צונזר,"[""דרום"",""קרית שלום"",""תל אביב יפו"",""מרכז הארץ""]",32.0414524,34.7782855,0.0,False,NO,False,False,MAYBE,5.0,0.0,6800.0,150.0
5a8051f865b3820014b50409,,מלצ'ט,"[""לב העיר"",""בלוק מלצט‎"",""הבימה"",""רוטשילד"",""תל אביב יפו"",""מרכז הארץ""]",32.0696245,34.776034,7.0,True,YES,True,True,MAYBE,2.5,1.0,9350.0,65.0
5a801cf031e13b0014eff8da,,אורי צבי גרינברג,"[""עבר הירקון מערב"",""אזורי חן, גימל החדשה, צוקי אביב"",""רמת אביב ג׳"",""תל אביב יפו"",""מרכז הארץ""]",32.1295119,34.7926421,7.0,True,YES,False,True,YES,5.0,1.0,17000.0,200.0
5a914a870e7a7a0014829cce,,לויטן,"[""עבר הירקון מערב"",""נוה אביבים"",""נווה אביבים"",""תל אביב יפו"",""מרכז הארץ""]",32.1187461,34.7971676,11.0,False,YES,False,True,NO,4.5,1.0,9000.0,140.0
5a92e5a25a7588001437fa6d,,שינקין,"[""לב העיר"",""רוטשילד דרום"",""תל אביב יפו"",""מרכז הארץ""]",32.0689007,34.7749066,1.0,False,YES,False,True,YES,3.0,0.0,7500.0,75.0
5a96dfe484fb730014663b1e,,שינקין,"[""לב העיר"",""רוטשילד דרום"",""תל אביב יפו"",""מרכז הארץ""]",32.0689007,34.7749066,2.0,False,YES,True,True,YES,3.0,0.0,7200.0,65.0
5a9f834c8dd73373e880d25b,,אייזק שטרן,"[""עבר הירקון מערב"",""תכנית ל, למד"",""תל אביב יפו"",""מרכז הארץ""]",32.1100983,34.7862363,5.0,True,YES,False,True,YES,5.0,1.0,10800.0,122.0
5aa81b0a8dd73373e899370e,,,"[""תל ברוך צפון"",""תל אביב יפו"",""מרכז הארץ""]",,,1.0,True,YES,False,True,YES,5.0,1.0,9800.0,25.0
5ab25c988dd73373e8942d9b,,,"[""תל ברוך צפון"",""תל אביב יפו"",""מרכז הארץ""]",,,2.0,True,YES,False,True,MAYBE,4.0,1.0,6500.0,100.0
5ab3db6e8dd73373e85d921a,,,"[""נוה שרת"",""תל אביב יפו"",""מרכז הארץ""]",,,7.0,True,YES,False,True,YES,5.0,1.0,6400.0,125.0
5ab773e28dd73373e80db4ad,,יהודה עמיחי,"[""עבר הירקון מערב"",""תכנית ל, למד"",""תל אביב יפו"",""מרכז הארץ""]",32.109636,34.786811,3.0,True,YES,False,True,NO,4.0,1.0,7500.0,100.0
5abb2be48dd73373e8c5dcfc,,שמואל שניצר,"[""עבר הירקון מערב"",""אזורי חן, גימל החדשה, צוקי אביב"",""תל אביב יפו"",""מרכז הארץ"",""רמת אביב ג""]",32.1261463,34.7929776,7.0,True,YES,False,True,NO,3.0,1.0,8500.0,85.0
5acbe53d8dd73373e8771491,,הופיין,"[""עבר הירקון מערב"",""נוה אביבים"",""נווה אביבים"",""תל אביב יפו"",""מרכז הארץ""]",32.1143985,34.800652,1.0,False,NO,False,True,MAYBE,2.5,0.0,5200.0,58.0
5acae07f8dd73373e82cffc4,,אלי כהן,"[""עבר הירקון מערב"",""רמת אביב החדשה"",""נווה אביבים"",""תל אביב יפו"",""מרכז הארץ""]",32.1216706,34.7926386,11.0,True,YES,False,False,MAYBE,5.0,1.0,11750.0,140.0
5ace37da8dd73373e83563cd,,דוד ילין,"[""צפון חדש"",""הצפון החדש - כיכר המדינה"",""כיכר המדינה"",""ארלוזרוב"",""תל אביב יפו"",""מרכז הארץ""]",32.0883844,34.7849052,1.0,False,YES,False,True,MAYBE,4.0,1.0,9500.0,93.0
5acf77108dd73373e8a56b4f,,,"[""לב תל אביב, לב העיר צפון"",""תל אביב יפו"",""מרכז הארץ""]",,,2.0,False,NO,False,True,YES,3.0,0.0,7500.0,68.0
5ad357648dd73373e834539e,10.0,סמטת בית השואבה,"[""לב העיר"",""רוטשילד דרום"",""רוטשילד"",""נוה צדק"",""תל אביב יפו"",""מרכז הארץ""]",32.0662271,34.7711105,6.0,True,YES,False,True,MAYBE,3.0,1.0,9000.0,20.0
5ad77e9c8dd73373e8979ca1,,אמיל זולא,"[""צפון ישן"",""הצפון הישן - דרום"",""בן יהודה"",""בן גוריון"",""תל אביב יפו"",""מרכז הארץ""]",32.0835755,34.7733921,3.0,False,YES,False,True,NO,3.0,1.0,8200.0,70.0
5ad3292a8dd73373e81d62a5,16.0,זכרון יעקב,"[""צפון חדש"",""הצפון החדש - כיכר המדינה"",""כיכר המדינה"",""ארלוזרוב"",""ארלוזורוב"",""תל אביב יפו"",""מרכז הארץ""]",32.0839727,34.7910283,2.0,False,YES,False,False,YES,3.5,0.0,7750.0,89.0
5ad5f1398dd73373e8af7eee,81.0,אלנבי,"[""לב העיר"",""בלוק מלצט‎"",""רוטשילד דרום"",""רוטשילד"",""תל אביב יפו"",""מרכז הארץ""]",32.0664416,34.7718642,1.0,True,NO,False,True,NO,3.0,0.0,5000.0,90.0
5adb90338dd73373e8db840e,,הירקון,"[""צפון ישן"",""הצפון הישן - דרום"",""בן יהודה"",""בן גוריון"",""צמוד לים - צפון"",""תל אביב יפו"",""מרכז הארץ""]",32.0815255,34.7684041,2.0,False,YES,False,True,NO,3.0,1.0,8500.0,80.0
5addc7008dd73373e8194d6d,,אלי כהן,"[""עבר הירקון מערב"",""רמת אביב החדשה"",""נווה אביבים"",""תל אביב יפו"",""מרכז הארץ""]",32.1216706,34.7926386,9.0,True,YES,False,True,NO,3.0,1.0,7000.0,100.0
5adf3c588dd73373e80cb05b,,ציטלין,"[""צפון חדש"",""הצפון החדש - דרום"",""כיכר רבין"",""נמיר עד אבן גבירול"",""תל אביב יפו"",""מרכז הארץ""]",32.079286,34.78408599999999,2.0,False,YES,False,True,NO,4.0,1.0,8500.0,110.0
5ae5b4208dd73373e805adee,17.0,שדרות ההשכלה,"[""מזרח"",""ביצרון ורמת ישראל"",""מזרח לאיילון"",""עזריאלי"",""תל אביב יפו"",""מרכז הארץ""]",32.0687535,34.79626,10.0,True,YES,False,True,MAYBE,5.0,1.0,8900.0,125.0
5ae55cf18dd73373e8d2defc,1.0,סוקרטס,"[""יפו"",""נוה גולן, יפו ג"",""תל אביב יפו"",""מרכז הארץ""]",32.033136,34.7459582,1.0,False,NO,False,True,MAYBE,3.0,0.0,4500.0,70.0
5aeed5248dd73373e827eece,,סוטין,"[""צפון חדש"",""הצפון החדש - דרום"",""כיכר רבין"",""ארלוזרוב"",""נמיר עד אבן גבירול"",""תל אביב יפו"",""מרכז הארץ""]",32.0822471,34.7850292,4.0,True,YES,False,True,NO,3.0,1.0,8500.0,80.0
5af17cde8dd73373e801d228,,,"[""רמת אביב ג"",""תל אביב יפו"",""מרכז הארץ""]",,,7.0,True,YES,False,True,NO,5.0,1.0,10500.0,130.0
5af446f88dd73373e8c92727,12.0,העבודה,"[""לב העיר"",""בלוק מלצט‎"",""רוטשילד"",""תל אביב יפו"",""מרכז הארץ""]",32.0705711,34.7729554,2.0,False,NO,False,False,NO,3.5,0.0,7750.0,90.0
5af7e7a48dd73373e80fabfa,19.0,קהילת ורשה,"[""עבר הירקון מזרח"",""הדר יוסף"",""מעוז אביב"",""תל אביב יפו"",""מרכז הארץ""]",32.1117952,34.8185645,1.0,False,YES,False,False,YES,3.5,1.0,5000.0,70.0
5af354898dd73373e843465c,29.0,מורדי הגטאות,"[""מזרח"",""יד אליהו"",""מזרח לאיילון"",""תל אביב יפו"",""מרכז הארץ""]",32.0561997,34.7885613,4.0,False,NO,False,False,NO,4.0,0.0,5000.0,100.0
5af9930e8dd73373e8f067f9,24.0,בלוך,"[""צפון חדש"",""הצפון החדש - דרום"",""כיכר רבין"",""ארלוזרוב"",""נמיר עד אבן גבירול"",""תל אביב יפו"",""מרכז הארץ""]",32.0823995,34.78368469999999,1.0,False,YES,False,False,YES,3.0,0.0,7700.0,70.0
5af97f678dd73373e8d7b014,144.0,דרך מנחם בגין,"[""מרכז עסקים"",""מונטיפיורי, הרכבת"",""עזריאלי"",""תל אביב יפו"",""מרכז הארץ""]",32.0761146,34.7918059,20.0,True,YES,False,False,YES,3.0,1.0,7000.0,70.0
5af861298dd73373e8b9226c,68.0,פנקס,"[""צפון חדש"",""הצפון החדש - כיכר המדינה"",""בבלי"",""נמיר עד אבן גבירול"",""כיכר המדינה"",""יהודה מכבי"",""תל אביב יפו"",""מרכז הארץ""]",32.091136,34.79413,6.0,True,YES,False,False,YES,3.0,1.0,12000.0,103.0
5af871b88dd73373e8ce5824,,דיזנגוף,"[""צפון ישן"",""הצפון הישן - צפון"",""ארלוזורוב"",""בן גוריון"",""תל אביב יפו"",""מרכז הארץ""]",32.085814,34.774667,2.0,True,NO,False,True,NO,2.5,0.0,6300.0,70.0
5af970658dd73373e8c1798e,15.0,יהודה מרגוזה,"[""יפו"",""צפון יפו, המושבה האמריקאית-גרמנית"",""צפון יפו"",""תל אביב יפו"",""מרכז הארץ""]",32.0517398,34.7553523,0.0,True,YES,True,True,NO,4.0,1.0,8500.0,95.0
5af99ce28dd73373e8fc998e,10.0,"ד""ר ארליך","[""יפו"",""צהלון, שיכוני חסכון"",""יפו - האקדמית"",""תל אביב יפו"",""מרכז הארץ""]",32.0461006,34.7556072,3.0,True,YES,False,True,YES,4.5,0.0,8900.0,140.0
5afabca18dd73373e825d2e7,234.0,בני אפרים,"[""עבר הירקון מזרח"",""נאות אפקה ב"",""תל ברוך צפון"",""תל אביב יפו"",""מרכז הארץ""]",32.1189954,34.8190497,2.0,False,YES,False,False,NO,3.5,1.0,6500.0,80.0
5afadbd88dd73373e8521eae,25.0,לה גווארדיה,"[""מזרח"",""יד אליהו"",""היכל מנורה מבטחים"",""מזרח לאיילון"",""תל אביב יפו"",""מרכז הארץ""]",32.0595622,34.7901395,3.0,True,NO,False,False,NO,3.5,0.0,17500.0,110.0
5af9a3078dd73373e80632e8,,,"[""הצפון הישן - צפון"",""תל אביב יפו"",""מרכז הארץ""]",,,3.0,True,YES,False,True,YES,3.0,0.0,9450.0,67.0
5af9d2568dd73373e8465f0f,9.0,אליהו בית צורי,"[""עבר הירקון מערב"",""תל אביב יפו"",""מרכז הארץ"",""רמת אביב ג""]",32.122752,34.7995955,5.0,False,YES,False,False,NO,3.5,1.0,7500.0,98.0
